feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect
F000156,0.0,0.3635678391959799,0.4583333333333333,0.14433756729740646
F000157,0.044658198738520394,0.7701005025125628,0.6666666666666666,0.5773502691896258
F000158,0.25,0.8977386934673367,0.75,0.5
F000159,0.0,0.3635678391959799,0.08333333333333331,0.28867513459481287
F000160,0.0,0.3635678391959799,0.6111111111111112,0.6309898162000305
F000161,0.0,0.3635678391959799,0.3055555555555556,0.3469443332443555
F000162,0.0,0.3635678391959799,0.1111111111111111,0.3849001794597505
F000163,0.0,0.3635678391959799,0.6388888888888888,0.7515416254704823
F000164,0.0,0.3635678391959799,0.6111111111111112,0.693888666488711
F000165,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000166,0.0,0.3635678391959799,0.2777777777777778,0.0962250448649376
F000167,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000168,0.0,0.3635678391959799,0.4027777777777778,0.6364688465216445
F000169,0.4510034825212683,0.9595477386934673,0.8194444444444444,0.3757708127352412
F000170,0.022329099369260197,0.7540201005025126,0.5833333333333334,0.2886751345948129
F000171,0.0,0.3635678391959799,0.3888888888888889,0.693888666488711
F000172,0.0,0.3635678391959799,0.5416666666666666,0.38188130791298663
F000173,0.0,0.3635678391959799,0.5833333333333334,0.7637626158259733
F000174,0.0,0.3635678391959799,0.3055555555555556,0.7876359377087682
F000175,0.14857832784080438,0.8238693467336683,0.7361111111111112,0.6472877887628358
F000176,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000177,0.0,0.3635678391959799,0.16666666666666669,0.28867513459481287
F000178,0.0,0.3635678391959799,0.4166666666666667,0.2886751345948129
F000179,0.18985690583578663,0.864321608040201,0.7222222222222222,0.5091750772173156
F000180,0.0,0.3635678391959799,0.29166666666666663,0.8036375634160796
F000181,0.5949284529178934,0.9836683417085427,0.8611111111111112,0.2545875386086578
F000182,0.0,0.3635678391959799,0.4305555555555555,0.47385339192311066
F000183,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000184,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000185,0.0,0.3635678391959799,0.2361111111111111,0.4110735718596873
F000186,0.0,0.3635678391959799,0.20833333333333331,0.5204164998665333
F000187,0.0,0.3635678391959799,0.25,0.5
F000188,0.0,0.3635678391959799,0.25,0.5
F000189,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000190,0.0,0.3635678391959799,0.5277777777777778,0.5853140973807078
F000191,0.0,0.3635678391959799,0.5,0.0
F000192,0.3963319220119756,0.9414572864321608,0.7222222222222222,0.09622504486493767
F000193,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000194,0.18985690583578663,0.864321608040201,0.7222222222222222,0.5091750772173156
F000195,0.3779915320718537,0.9329145728643216,0.8333333333333333,0.5773502691896258
F000196,0.0,0.3635678391959799,0.375,1.0897247358851685
F000197,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000198,0.0,0.3635678391959799,0.375,0.6614378277661477
F000199,0.0,0.3635678391959799,0.08333333333333331,0.28867513459481287
F000200,0.32224099184793414,0.9193467336683417,0.7638888888888888,0.4110735718596873
F000201,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000202,0.0,0.3635678391959799,0.125,0.25
F000203,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000204,0.0,0.3635678391959799,0.4861111111111111,0.9141379262169074
F000205,0.0,0.3635678391959799,0.2361111111111111,0.20971762320196524
F000206,0.0,0.3635678391959799,0.4861111111111111,0.6142595663193329
F000207,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000208,0.0483797153000638,0.7836683417085427,0.6805555555555556,0.6254627916220946
F000209,0.03349364905389035,0.7618090452261307,0.625,0.4330127018922193
F000210,0.0,0.3635678391959799,0.25,0.5
F000211,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000212,0.25,0.8977386934673367,0.75,0.5
F000213,0.0,0.3635678391959799,0.4166666666666667,0.2886751345948129
F000214,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000215,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000216,0.0,0.3635678391959799,0.3888888888888889,0.6309898162000305
F000217,0.0,0.3635678391959799,0.3611111111111111,0.7515416254704823
F000218,0.0,0.3635678391959799,0.6388888888888888,0.7515416254704823
F000219,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000220,0.052101231861607145,0.7947236180904522,0.6944444444444444,0.6735753140545634
F000221,0.052101231861607145,0.7947236180904522,0.6944444444444444,0.6735753140545634
F000222,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000223,0.22248941508981723,0.8839195979899498,0.7916666666666667,0.7216878364870323
F000224,0.0,0.3635678391959799,0.055555555555555525,0.1924500897298752
F000225,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000226,0.0,0.3635678391959799,0.3194444444444444,0.37577081273524116
F000227,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000228,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000229,0.0,0.3635678391959799,0.4305555555555555,0.5912165737164656
F000230,0.0,0.3635678391959799,0.6111111111111112,0.693888666488711
F000231,0.0,0.3635678391959799,0.25,0.5
F000232,0.0,0.3635678391959799,0.3888888888888889,0.4811252243246881
F000233,0.061411169010459093,0.8010050251256281,0.6527777777777778,0.488288773090193
F000234,0.0,0.3635678391959799,0.3888888888888889,0.693888666488711
F000235,0.5853276880479024,0.9761306532663316,0.8888888888888888,0.3849001794597506
F000236,0.014886066246173488,0.7439698492462311,0.5555555555555556,0.1924500897298752
F000237,0.0,0.3635678391959799,0.3888888888888889,0.693888666488711
F000238,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000239,0.5334936490538904,0.9678391959798995,0.875,0.4330127018922193
F000240,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000241,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000242,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000243,0.3779915320718537,0.9329145728643216,0.8333333333333333,0.5773502691896258
F000244,0.18985690583578663,0.864321608040201,0.7222222222222222,0.5091750772173156
F000245,0.0,0.3635678391959799,0.2777777777777778,0.5091750772173156
F000246,0.0,0.3635678391959799,0.3611111111111111,0.7515416254704823
F000247,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000248,0.0,0.3635678391959799,0.20833333333333331,0.5204164998665333
F000249,0.0,0.3635678391959799,0.5416666666666666,0.38188130791298663
F000250,0.0,0.3635678391959799,0.3611111111111111,0.2545875386086578
F000251,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000252,0.3779915320718537,0.9329145728643216,0.8333333333333333,0.5773502691896258
F000253,0.0,0.3635678391959799,0.4722222222222222,0.4194352464039305
F000254,0.0,0.3635678391959799,0.2777777777777778,0.5091750772173156
F000255,0.5853276880479024,0.9761306532663316,0.8888888888888888,0.3849001794597506
F000256,0.25,0.8977386934673367,0.75,0.5
F000257,0.0,0.3635678391959799,0.4861111111111111,0.9141379262169074
F000258,0.5334936490538904,0.9678391959798995,0.875,0.4330127018922193
F000259,0.0,0.3635678391959799,0.6111111111111112,0.693888666488711
F000260,0.0,0.3635678391959799,0.25,0.5
F000261,0.052101231861607145,0.7947236180904522,0.6944444444444444,0.6735753140545634
F000262,0.18985690583578663,0.864321608040201,0.7222222222222222,0.5091750772173156
F000263,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000264,0.5853276880479024,0.9761306532663316,0.8888888888888888,0.3849001794597506
F000265,0.0,0.3635678391959799,0.3055555555555556,0.7876359377087682
F000266,0.2666854362923786,0.9065326633165829,0.7361111111111112,0.4110735718596873
F000267,0.18985690583578663,0.864321608040201,0.7222222222222222,0.5091750772173156
F000268,0.25,0.8977386934673367,0.75,0.5
F000269,0.0,0.3635678391959799,0.2222222222222222,0.09622504486493767
F000270,0.43763894448893326,0.9510050251256281,0.8055555555555556,0.34694433324435553
F000271,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000272,0.43763894448893326,0.9510050251256281,0.8055555555555556,0.34694433324435553
F000273,0.0,0.3635678391959799,0.3472222222222222,0.6988747569671736
F000274,0.0,0.3635678391959799,0.25,0.5
F000275,0.0,0.3635678391959799,0.33333333333333337,1.1547005383792517
F000276,0.0,0.3635678391959799,0.2361111111111111,0.20971762320196524
F000277,0.3779915320718537,0.9329145728643216,0.8333333333333333,0.5773502691896258
F000278,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000279,0.3009680169468978,0.9133165829145728,0.7777777777777778,0.5091750772173156
F000280,0.0,0.3635678391959799,0.25,0.8660254037844386
F000281,0.0,0.3635678391959799,0.2777777777777778,0.0962250448649376
F000282,0.0,0.3635678391959799,0.25,0.5
F000283,0.0,0.3635678391959799,0.375,1.0897247358851685
F000284,0.061411169010459093,0.8010050251256281,0.6527777777777778,0.488288773090193
F000285,0.0483797153000638,0.7836683417085427,0.6805555555555556,0.6254627916220946
F000286,0.11785136605074786,0.8135678391959799,0.736111111111111,0.7087417123429486
F000287,0.5853276880479024,0.9761306532663316,0.8888888888888888,0.3849001794597506
F000288,0.0,0.3635678391959799,0.1111111111111111,0.3849001794597505
F000289,0.0,0.3635678391959799,0.33333333333333337,0.2886751345948129
F000290,0.044658198738520394,0.7701005025125628,0.6666666666666666,0.5773502691896258
F000291,0.15048400847344884,0.8346733668341708,0.6388888888888888,0.2545875386086578
F000292,0.14857832784080438,0.8238693467336683,0.7361111111111112,0.6472877887628358
F000293,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000294,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000295,0.0,0.3635678391959799,0.25,0.8660254037844386
F000296,0.0,0.3635678391959799,0.16666666666666669,0.5773502691896258
F000297,0.0,0.3635678391959799,0.4444444444444444,0.1924500897298753
F000298,0.0,0.3635678391959799,0.3194444444444444,0.1272937693043289
F000299,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000300,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000301,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000302,0.0,0.3635678391959799,0.5277777777777778,0.41943524640393054
F000303,0.0,0.3635678391959799,0.4583333333333333,0.14433756729740646
F000304,0.0,0.3635678391959799,0.2361111111111111,0.20971762320196524
F000305,0.0483797153000638,0.7836683417085427,0.6805555555555556,0.6254627916220946
F000306,0.0,0.3635678391959799,0.4861111111111111,0.9141379262169074
F000307,0.0,0.3635678391959799,0.6388888888888888,0.7515416254704823
F000308,0.0,0.3635678391959799,0.5277777777777778,0.41943524640393054
F000309,0.0,0.3635678391959799,0.4861111111111111,0.9141379262169074
F000310,0.0,0.3635678391959799,0.13888888888888884,0.2545875386086578
F000311,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000312,0.0,0.3635678391959799,0.041666666666666685,0.14433756729740646
F000313,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000314,0.0,0.3635678391959799,0.33333333333333337,0.7637626158259733
F000315,0.3963319220119756,0.9414572864321608,0.7222222222222222,0.09622504486493767
F000316,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000317,0.0,0.3635678391959799,0.2777777777777778,0.5091750772173156
F000318,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000319,0.0,0.3635678391959799,0.20833333333333331,0.38188130791298663
F000320,0.125,0.8168341708542713,0.625,0.25
F000321,0.3009680169468978,0.9133165829145728,0.7777777777777778,0.5091750772173156
F000322,0.0,0.3635678391959799,0.4444444444444444,1.0183501544346312
F000323,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000324,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000325,0.25,0.8977386934673367,0.75,0.5
F000326,0.0,0.3635678391959799,0.2361111111111111,0.20971762320196524
F000327,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000328,0.0,0.3635678391959799,0.5972222222222222,0.8832285053102581
F000329,0.0,0.3635678391959799,0.16666666666666669,0.5773502691896258
F000330,0.6889957660359269,0.9899497487437185,0.9166666666666667,0.28867513459481287
F000331,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000332,0.0,0.3635678391959799,0.4583333333333333,0.14433756729740646
F000333,0.0,0.3635678391959799,0.25,0.5
F000334,0.5949284529178934,0.9836683417085427,0.8611111111111112,0.2545875386086578
F000335,0.0,0.3635678391959799,0.4027777777777778,0.6364688465216445
F000336,0.0,0.3635678391959799,0.4166666666666667,1.0408329997330665
F000337,0.0,0.3635678391959799,0.5694444444444444,0.7469072033193752
F000338,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000339,0.044658198738520394,0.7701005025125628,0.6666666666666666,0.5773502691896258
F000340,0.0,0.3635678391959799,0.5416666666666666,0.38188130791298663
F000341,0.0,0.3635678391959799,0.5277777777777778,0.8221471437193746
F000342,0.0,0.3635678391959799,0.3611111111111111,0.2545875386086578
F000343,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000344,0.0,0.3635678391959799,0.29166666666666663,0.5204164998665332
F000345,0.0,0.3635678391959799,0.625,0.75
F000346,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000347,0.0,0.3635678391959799,0.4305555555555555,0.9871864246620478
F000348,0.21541672226671116,0.8768844221105527,0.6944444444444444,0.3469443332443555
F000349,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000350,0.0,0.3635678391959799,0.2222222222222222,0.5091750772173156
F000351,0.3779915320718537,0.9329145728643216,0.8333333333333333,0.5773502691896258
F000352,0.0,0.3635678391959799,0.08333333333333331,0.28867513459481287
F000353,0.0,0.3635678391959799,0.125,0.4330127018922193
F000354,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000355,0.0,0.3635678391959799,0.25,0.5
F000356,0.6889957660359269,0.9899497487437185,0.9166666666666667,0.28867513459481287
F000357,0.21541672226671116,0.8768844221105527,0.6944444444444444,0.3469443332443555
F000358,0.0,0.3635678391959799,0.5277777777777778,0.8221471437193746
F000359,0.0,0.3635678391959799,0.25,0.5
F000360,0.0,0.3635678391959799,0.3611111111111111,0.7515416254704823
F000361,0.0,0.3635678391959799,0.3472222222222222,0.5672382737961704
F000362,0.0,0.3635678391959799,0.4027777777777778,0.3938179688543841
F000363,0.0,0.3635678391959799,0.6111111111111112,0.693888666488711
F000364,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000365,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
F000366,0.0,0.3635678391959799,0.4444444444444444,0.5357583756107198
F000367,0.0,0.3635678391959799,0.4305555555555555,0.9871864246620478
F000368,0.5334936490538904,0.9678391959798995,0.875,0.4330127018922193
F000369,0.0,0.3635678391959799,0.18055555555555552,0.3757708127352412
F000370,0.0,0.3635678391959799,0.25,0.5
F000371,0.0,0.3635678391959799,0.25,0.5
F000372,0.0,0.3635678391959799,0.2222222222222222,0.5091750772173156
F000373,0.0,0.3635678391959799,0.5833333333333334,0.7637626158259733
F000374,0.052101231861607145,0.7947236180904522,0.6944444444444444,0.6735753140545634
F000375,0.6889957660359269,0.9899497487437185,0.9166666666666667,0.28867513459481287
F000376,0.0,0.3635678391959799,0.19444444444444442,0.3469443332443554
F000377,0.0,0.3635678391959799,0.36111111111111116,0.8552669065744807
F000378,0.0,0.3635678391959799,0.29166666666666663,0.3818813079129867
F000379,0.011164549684630098,0.7346733668341708,0.5416666666666666,0.14433756729740646
F000380,0.0,0.3635678391959799,0.20833333333333331,0.5204164998665333
F000381,0.0483797153000638,0.7836683417085427,0.6805555555555556,0.6254627916220946
F000382,0.7926638440239513,0.9952261306532664,0.9444444444444444,0.1924500897298752
F000383,0.0,0.3635678391959799,0.6111111111111112,0.693888666488711
F000384,0.0,0.3635678391959799,0.15277777777777773,0.33678765702728164
F000385,0.061411169010459093,0.8010050251256281,0.6527777777777778,0.488288773090193
F000386,0.0483797153000638,0.7836683417085427,0.6805555555555556,0.6254627916220946
F000387,0.0,0.3635678391959799,0.3055555555555556,0.6735753140545634
F000388,0.0,0.3635678391959799,0.4722222222222222,0.5853140973807078
F000389,0.014886066246173488,0.7439698492462311,0.5555555555555556,0.1924500897298752
F000390,0.5853276880479024,0.9761306532663316,0.8888888888888888,0.3849001794597506
F000391,0.0,0.3635678391959799,0.5972222222222222,0.393817968854384
