feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect
F000218,0.05968702202485132,0.7846733668341709,0.6805555555555556,0.6028481781725197
F000219,0.0,0.35527638190954774,0.33333333333333326,0.6666666666666666
F000220,0.0,0.35527638190954774,0.3888888888888889,0.693888666488711
F000221,0.15048400847344884,0.8311557788944723,0.6388888888888888,0.2545875386086578
F000222,0.13716172704191473,0.8180904522613065,0.6527777777777778,0.3367876570272817
F000223,0.0,0.35527638190954774,0.29166666666666663,0.5204164998665332
F000224,0.0,0.35527638190954774,0.625,0.5464532103585001
F000225,0.30642702870564203,0.9263819095477387,0.7083333333333334,0.22047927592204927
F000226,0.0,0.35527638190954774,0.3194444444444444,0.37577081273524116
F000227,0.0,0.35527638190954774,0.15277777777777773,0.33678765702728164
F000228,0.0,0.35527638190954774,0.08333333333333331,0.28867513459481287
F000229,0.0,0.35527638190954774,0.15277777777777773,0.33678765702728164
F000230,0.0,0.35527638190954774,0.41666666666666663,0.4409585518440984
F000231,0.03349364905389035,0.7457286432160805,0.625,0.4330127018922193
F000232,0.0,0.35527638190954774,0.3055555555555556,0.7876359377087682
F000233,0.0,0.35527638190954774,0.25,0.5
F000234,0.34077636645642,0.9424623115577889,0.6944444444444444,0.09622504486493767
F000235,0.34077636645642,0.9424623115577889,0.6944444444444444,0.09622504486493767
F000236,0.0,0.35527638190954774,0.4583333333333333,0.3632415786283894
F000237,0.014886066246173488,0.7268844221105528,0.5555555555555556,0.1924500897298752
F000238,0.0,0.35527638190954774,0.4583333333333333,0.3632415786283894
F000239,0.0,0.35527638190954774,0.6666666666666666,0.6666666666666667
F000240,0.0,0.35527638190954774,0.4444444444444444,0.5091750772173156
F000241,0.0,0.35527638190954774,0.625,0.6614378277661477
F000242,0.0,0.35527638190954774,0.5694444444444444,0.5548606765399494
F000243,0.17065537609580494,0.857286432160804,0.7777777777777777,0.769800358919501
F000244,0.0,0.35527638190954774,0.375,0.4639803635691685
F000245,0.4730936953723087,0.9796482412060301,0.7916666666666667,0.22047927592204927
F000246,0.0,0.35527638190954774,0.4722222222222222,0.4194352464039305
F000247,0.0,0.35527638190954774,0.20833333333333331,0.5204164998665333
F000248,0.0,0.35527638190954774,0.4722222222222222,0.4811252243246882
F000249,0.0,0.35527638190954774,0.26388888888888884,0.7087417123429485
F000250,0.0,0.35527638190954774,0.4583333333333333,0.3632415786283894
F000251,0.18985690583578663,0.8753768844221106,0.7222222222222222,0.5091750772173156
F000252,0.05968702202485132,0.7846733668341709,0.6805555555555556,0.6028481781725197
F000253,0.0,0.35527638190954774,0.5138888888888888,0.29265704869035386
F000254,0.0,0.35527638190954774,0.33333333333333326,0.6666666666666666
F000255,0.0,0.35527638190954774,0.3055555555555556,0.0962250448649376
F000256,0.12599717735728458,0.8105527638190955,0.611111111111111,0.1924500897298752
F000257,0.3519409161410501,0.9477386934673366,0.736111111111111,0.24056261216234412
F000258,0.0,0.35527638190954774,0.6666666666666666,0.6666666666666667
F000259,0.0,0.35527638190954774,0.33333333333333337,0.5773502691896258
F000260,0.0,0.35527638190954774,0.09722222222222215,0.17347216662217768
F000261,0.0,0.35527638190954774,0.16666666666666669,0.3333333333333333
F000262,0.044658198738520394,0.7555276381909548,0.6666666666666666,0.5773502691896258
F000263,0.0,0.35527638190954774,0.13888888888888884,0.2545875386086578
F000264,0.18985690583578663,0.8753768844221106,0.7222222222222222,0.5091750772173156
F000265,0.0,0.35527638190954774,0.16666666666666669,0.5773502691896258
F000266,0.2666854362923786,0.9085427135678392,0.7361111111111112,0.4110735718596873
F000267,0.5334936490538904,0.9896984924623116,0.875,0.4330127018922193
F000268,0.0,0.35527638190954774,0.5833333333333334,0.726483157256779
F000269,0.0,0.35527638190954774,0.3194444444444444,0.6028481781725196
F000270,0.0,0.35527638190954774,0.3888888888888889,0.8388704928078611
F000271,0.0,0.35527638190954774,0.6527777777777778,0.6684005230842202
F000272,0.0,0.35527638190954774,0.6666666666666666,0.6666666666666667
F000273,0.0,0.35527638190954774,0.33333333333333337,0.6666666666666666
F000274,0.0,0.35527638190954774,0.41666666666666663,0.4409585518440984
F000275,0.0,0.35527638190954774,0.7222222222222222,0.9622504486493764
F000276,0.1371617270419147,0.8153266331658291,0.6527777777777778,0.33678765702728175
F000277,0.3779915320718537,0.9613065326633166,0.8333333333333333,0.5773502691896258
F000278,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000279,0.0,0.35527638190954774,0.25,0.8660254037844386
F000280,0.0,0.35527638190954774,0.1111111111111111,0.3849001794597505
F000281,0.0,0.35527638190954774,0.5694444444444444,0.47385339192311066
F000282,0.0,0.35527638190954774,0.29166666666666663,0.22047927592204927
F000283,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000284,0.0,0.35527638190954774,0.25,0.5
F000285,0.3009680169468978,0.9190954773869346,0.7777777777777778,0.5091750772173156
F000286,0.0,0.35527638190954774,0.2777777777777778,0.5091750772173156
F000287,0.32312508340006674,0.9364321608040201,0.7916666666666667,0.5204164998665333
F000288,0.0,0.35527638190954774,0.6666666666666666,0.6666666666666667
F000289,0.0,0.35527638190954774,0.19444444444444442,0.3469443332443554
F000290,0.0,0.35527638190954774,0.6388888888888888,0.8552669065744807
F000291,0.0,0.35527638190954774,0.3472222222222222,0.6684005230842202
F000292,0.044658198738520394,0.7555276381909548,0.6666666666666666,0.5773502691896258
F000293,0.0,0.35527638190954774,0.6527777777777778,0.6684005230842202
F000294,0.0,0.35527638190954774,0.19444444444444442,0.09622504486493767
F000295,0.15048400847344884,0.8311557788944723,0.6388888888888888,0.2545875386086578
F000296,0.0,0.35527638190954774,0.33333333333333337,0.5773502691896258
F000297,0.0,0.35527638190954774,0.29166666666666663,0.5204164998665332
F000298,0.0,0.35527638190954774,0.09722222222222215,0.17347216662217768
F000299,0.0,0.35527638190954774,0.19444444444444442,0.3469443332443554
F000300,0.0,0.35527638190954774,0.3888888888888889,0.693888666488711
F000301,0.0,0.35527638190954774,0.29166666666666663,0.22047927592204927
F000302,0.0,0.35527638190954774,0.36111111111111105,0.5357583756107197
F000303,0.0,0.35527638190954774,0.25,0.16666666666666669
F000304,0.0,0.35527638190954774,0.3194444444444444,0.37577081273524116
F000305,0.044658198738520394,0.7555276381909548,0.6666666666666666,0.5773502691896258
F000306,0.0,0.35527638190954774,0.4305555555555555,0.5548606765399494
F000307,0.0,0.35527638190954774,0.4444444444444444,1.0183501544346312
F000308,0.0483797153000638,0.7670854271356784,0.6805555555555556,0.6254627916220946
F000309,0.0,0.35527638190954774,0.16666666666666669,0.5773502691896258
F000310,0.1371617270419147,0.8153266331658291,0.6527777777777778,0.33678765702728175
F000311,0.0,0.35527638190954774,0.4305555555555555,0.5548606765399494
F000312,0.0,0.35527638190954774,0.1111111111111111,0.3849001794597505
F000313,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000314,0.16666666666666663,0.8492462311557789,0.6666666666666666,0.33333333333333337
F000315,0.34077636645642,0.9424623115577889,0.6944444444444444,0.09622504486493767
F000316,0.25,0.8997487437185929,0.75,0.5
F000317,0.0,0.35527638190954774,0.3194444444444444,0.6028481781725196
F000318,0.0,0.35527638190954774,0.4722222222222222,0.4194352464039305
F000319,0.0,0.35527638190954774,0.20833333333333331,0.2204792759220492
F000320,0.0,0.35527638190954774,0.2222222222222222,0.769800358919501
F000321,0.3779915320718537,0.9613065326633166,0.8333333333333333,0.5773502691896258
F000322,0.0,0.35527638190954774,0.2777777777777778,0.6938886664887108
F000323,0.0,0.35527638190954774,0.4166666666666667,0.2886751345948129
F000324,0.0,0.35527638190954774,0.3472222222222222,0.6684005230842202
F000325,0.0,0.35527638190954774,0.2361111111111111,0.4110735718596873
F000326,0.0,0.35527638190954774,0.3055555555555556,0.3469443332443555
F000327,0.0,0.35527638190954774,0.25,0.5
F000328,0.1371617270419147,0.8153266331658291,0.6527777777777778,0.33678765702728175
F000329,0.0,0.35527638190954774,0.26388888888888884,0.4110735718596873
F000330,0.044658198738520394,0.7555276381909548,0.6666666666666666,0.5773502691896258
F000331,0.0,0.35527638190954774,0.09722222222222215,0.17347216662217768
F000332,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000333,0.0,0.35527638190954774,0.2361111111111111,0.4110735718596873
F000334,0.0,0.35527638190954774,0.2777777777777778,0.5091750772173156
F000335,0.0,0.35527638190954774,0.2222222222222222,0.769800358919501
F000336,0.1564584167334001,0.8407035175879397,0.7083333333333334,0.5204164998665332
F000337,0.0,0.35527638190954774,0.2777777777777778,0.5091750772173156
F000338,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000339,0.0,0.35527638190954774,0.3472222222222222,0.33678765702728175
F000340,0.0,0.35527638190954774,0.5694444444444444,0.47385339192311066
F000341,0.3779915320718537,0.9613065326633166,0.8333333333333333,0.5773502691896258
F000342,0.0,0.35527638190954774,0.3055555555555556,0.3469443332443555
F000343,0.0,0.35527638190954774,0.3055555555555556,0.6735753140545634
F000344,0.0,0.35527638190954774,0.4166666666666667,0.2886751345948129
F000345,0.0,0.35527638190954774,0.33333333333333337,0.5773502691896258
F000346,0.029772132492346948,0.7414572864321608,0.6111111111111112,0.3849001794597506
F000347,0.17065537609580494,0.857286432160804,0.7777777777777777,0.769800358919501
F000348,0.0,0.35527638190954774,0.25,0.5
F000349,0.0,0.35527638190954774,0.20833333333333331,0.2204792759220492
F000350,0.009898589972417882,0.7160804020100503,0.6388888888888888,0.5357583756107198
F000351,0.11785136605074786,0.8060301507537688,0.736111111111111,0.7087417123429486
F000352,0.0,0.35527638190954774,0.33333333333333337,0.5773502691896258
F000353,0.0,0.35527638190954774,0.3055555555555556,0.3469443332443555
F000354,0.2666854362923786,0.9085427135678392,0.7361111111111112,0.4110735718596873
F000355,0.0,0.35527638190954774,0.36111111111111105,0.6735753140545635
F000356,0.0,0.35527638190954774,0.2777777777777778,0.6938886664887108
F000357,0.0,0.35527638190954774,0.6111111111111112,0.693888666488711
F000358,0.0,0.35527638190954774,0.4444444444444444,0.5091750772173156
F000359,0.0,0.35527638190954774,0.5694444444444444,0.7469072033193752
F000360,0.0,0.35527638190954774,0.2361111111111111,0.4110735718596873
F000361,0.0,0.35527638190954774,0.4722222222222222,0.4194352464039305
F000362,0.0,0.35527638190954774,0.20833333333333331,0.5204164998665333
F000363,0.1564584167334001,0.8407035175879397,0.7083333333333334,0.5204164998665332
F000364,0.0,0.35527638190954774,0.15277777777777773,0.33678765702728164
F000365,0.0,0.35527638190954774,0.3194444444444444,0.8988160937424132
F000366,0.0,0.35527638190954774,0.25,0.5
F000367,0.0,0.35527638190954774,0.6111111111111112,0.693888666488711
F000368,0.3009680169468978,0.9190954773869346,0.7777777777777778,0.5091750772173156
F000369,0.0,0.35527638190954774,0.16666666666666669,0.5773502691896258
F000370,0.0,0.35527638190954774,0.5833333333333333,0.44095855184409843
F000371,0.0,0.35527638190954774,0.2777777777777778,0.5091750772173156
F000372,0.0,0.35527638190954774,0.3472222222222222,0.33678765702728175
F000373,0.0,0.35527638190954774,0.3194444444444444,0.37577081273524116
F000374,0.0,0.35527638190954774,0.6666666666666666,0.6666666666666667
F000375,0.6889957660359269,0.9964824120603015,0.9166666666666667,0.28867513459481287
F000376,0.014886066246173488,0.7268844221105528,0.5555555555555556,0.1924500897298752
F000377,0.12599717735728458,0.8105527638190955,0.611111111111111,0.1924500897298752
F000378,0.0,0.35527638190954774,0.20833333333333331,0.5204164998665333
F000379,0.10770836113335558,0.800502512562814,0.5972222222222222,0.17347216662217768
F000380,0.0,0.35527638190954774,0.29166666666666663,0.5204164998665332
F000381,0.044658198738520394,0.7555276381909548,0.6666666666666666,0.5773502691896258
F000382,0.36310546582568015,0.9542713567839196,0.7777777777777777,0.3849001794597506
F000383,0.0,0.35527638190954774,0.2777777777777778,0.5091750772173156
F000384,0.0,0.35527638190954774,0.4444444444444444,0.1924500897298753
F000385,0.0,0.35527638190954774,0.4166666666666667,0.726483157256779
F000386,0.32224099184793414,0.9311557788944723,0.7638888888888888,0.4110735718596873
F000387,0.0,0.35527638190954774,0.25,0.8660254037844386
