feature_id,data_score,data_rank,cv_mean_oriented_auc,cv_sd_oriented_effect
F000085,0.2795207240779508,0.9366834170854271,0.75,0.4409585518440984
F000086,0.031561208324241696,0.778391959798995,0.6555555555555556,0.559099805573739
F000087,0.0,0.37763819095477386,0.39444444444444443,0.33388842669592717
F000088,0.0,0.37763819095477386,0.34444444444444444,0.6743995957997118
F000089,0.0,0.37763819095477386,0.35,0.45092497528228953
F000090,0.0,0.37763819095477386,0.2666666666666667,0.1333333333333333
F000091,0.15489216538666217,0.878643216080402,0.7055555555555556,0.512437891448898
F000092,0.0,0.37763819095477386,0.28888888888888886,0.07698003589195009
F000093,0.08452994616207482,0.8226130653266331,0.6,0.23094010767585027
F000094,0.5056667111467023,0.9879396984924623,0.8222222222222222,0.2775554665954844
F000095,0.0,0.37763819095477386,0.5888888888888889,0.6809579309353139
F000096,0.06997183984210326,0.8092964824120603,0.6555555555555556,0.4822785425380157
F000097,0.0,0.37763819095477386,0.6277777777777778,0.6362505912097959
F000098,0.0,0.37763819095477386,0.4777777777777778,0.03849001794597504
F000099,0.042740070430621724,0.7846733668341709,0.6666666666666666,0.5811865258054232
F000100,0.18134840951213116,0.8896984924623116,0.7388888888888889,0.5928587365312934
F000101,0.6193518861200256,0.9947236180904523,0.8722222222222222,0.2501851166488378
F000102,0.0,0.37763819095477386,0.2666666666666666,0.23094010767585033
F000103,0.0,0.37763819095477386,0.3055555555555556,0.4114113018127471
F000104,0.0,0.37763819095477386,0.40555555555555556,0.6003085626328932
F000105,0.0,0.37763819095477386,0.3555555555555555,0.6710963942462889
F000106,0.0,0.37763819095477386,0.5,0.5925462944877059
F000107,0.1401389244831734,0.8673366834170855,0.7055555555555556,0.5419443732558755
F000108,0.09750011120008895,0.835427135678392,0.7222222222222222,0.6938886664887111
F000109,0.0,0.37763819095477386,0.34444444444444444,0.45379061903693635
F000110,0.0,0.37763819095477386,0.1333333333333333,0.23094010767585033
F000111,0.0,0.37763819095477386,0.34444444444444444,0.2694301256218254
F000112,0.0,0.37763819095477386,0.32777777777777783,0.5965952781626134
F000113,0.0,0.37763819095477386,0.26111111111111107,0.13471506281091267
F000114,0.0,0.37763819095477386,0.3555555555555555,0.6710963942462889
F000115,0.0,0.37763819095477386,0.3888888888888889,0.7726817178094982
F000116,0.0,0.37763819095477386,0.5,0.5925462944877059
F000117,0.0,0.37763819095477386,0.4111111111111111,0.743365719274566
F000118,0.0,0.37763819095477386,0.22222222222222215,0.3849001794597505
F000119,0.0,0.37763819095477386,0.4222222222222222,0.42860670048857574
F000120,0.0,0.37763819095477386,0.25,0.49328828623162474
F000121,0.5061741148916805,0.9889447236180905,0.8277777777777777,0.2987628813277501
F000122,0.19677657668899579,0.8974874371859296,0.75,0.6064468466220084
F000123,0.11441628428654779,0.8512562814070351,0.6777777777777778,0.48227854253801566
F000124,0.07936118895117342,0.8175879396984924,0.6611111111111111,0.48572206654209765
F000125,0.0,0.37763819095477386,0.3222222222222222,0.3150543750835072
F000126,0.0,0.37763819095477386,0.31666666666666665,0.7234178138070234
F000127,0.0,0.37763819095477386,0.5555555555555556,0.5047918529600243
F000128,0.0,0.37763819095477386,0.3222222222222222,0.3671713698190735
F000129,0.0,0.37763819095477386,0.46111111111111114,0.25018511664883786
F000130,0.22629658163573396,0.9201005025125628,0.7333333333333333,0.4807401700618653
F000131,0.031561208324241696,0.778391959798995,0.6555555555555556,0.559099805573739
F000132,0.2795207240779508,0.9366834170854271,0.75,0.4409585518440984
F000133,0.23870377224005107,0.9216080402010051,0.7444444444444445,0.5003702332976756
F000134,0.0,0.37763819095477386,0.3222222222222222,0.5975257626555001
F000135,0.0,0.37763819095477386,0.37777777777777777,0.6842135252595846
F000136,0.0,0.37763819095477386,0.08888888888888885,0.3079201435678004
F000137,0.1814187158565999,0.8904522613065327,0.7,0.4371625682868001
F000138,0.0,0.37763819095477386,0.37222222222222223,0.38920621973637765
F000139,0.0,0.37763819095477386,0.5944444444444444,0.40046269535422446
F000140,0.0,0.37763819095477386,0.37222222222222223,0.512437891448898
F000141,0.2194088338597761,0.9128140703517588,0.7722222222222221,0.6500712211693366
F000142,0.0,0.37763819095477386,0.18333333333333335,0.49777281743560264
F000143,0.0,0.37763819095477386,0.28888888888888886,0.2775554665954844
F000144,0.38050000740543277,0.9675879396984924,0.7944444444444445,0.4167777629669122
F000145,0.42129842977749865,0.978140703517588,0.8111111111111111,0.4018475848894472
F000146,0.0,0.37763819095477386,0.1388888888888889,0.4811252243246882
F000147,0.052101231861607145,0.792713567839196,0.6944444444444444,0.6735753140545634
F000148,0.0,0.37763819095477386,0.37777777777777777,0.6012333003763859
F000149,0.0,0.37763819095477386,0.3555555555555555,0.20367003088692623
F000150,0.0,0.37763819095477386,0.40555555555555556,0.6003085626328932
F000151,0.0,0.37763819095477386,0.5944444444444444,0.40046269535422446
F000152,0.0,0.37763819095477386,0.6277777777777778,0.6362505912097959
F000153,0.05157981453777166,0.7914572864321608,0.5888888888888889,0.25239592648001213
F000154,0.0,0.37763819095477386,0.4111111111111111,0.16777409856157222
F000155,0.0,0.37763819095477386,0.27222222222222225,0.5699252712547627
F000156,0.0,0.37763819095477386,0.26111111111111107,0.13471506281091264
F000157,0.17916978078296997,0.8881909547738693,0.7444444444444445,0.6194382162118379
F000158,0.0,0.37763819095477386,0.37777777777777777,0.6842135252595846
F000159,0.19822106700556863,0.8994974874371859,0.7166666666666667,0.47022453265552944
F000160,0.0,0.37763819095477386,0.6777777777777778,0.7190528749939306
F000161,0.0,0.37763819095477386,0.23333333333333334,0.5456901847914967
F000162,0.0,0.37763819095477386,0.6055555555555555,0.47179719434582545
F000163,0.10158341117339567,0.8381909547738694,0.6722222222222223,0.48572206654209765
F000164,0.2194088338597761,0.9128140703517588,0.7722222222222221,0.6500712211693366
F000165,0.0,0.37763819095477386,0.38333333333333336,0.33829638550307395
F000166,0.0,0.37763819095477386,0.3555555555555555,0.5388602512436507
F000167,0.0,0.37763819095477386,0.3111111111111111,0.07698003589195009
F000168,0.0,0.37763819095477386,0.34444444444444444,0.2694301256218254
F000169,0.0,0.37763819095477386,0.29999999999999993,0.6429100507328637
F000170,0.0,0.37763819095477386,0.49999999999999994,0.5925462944877059
F000171,0.0,0.37763819095477386,0.36111111111111116,0.16442942874387495
F000172,0.0,0.37763819095477386,0.6277777777777778,0.7632775331375821
F000173,0.0,0.37763819095477386,0.5611111111111111,0.41677776296691227
F000174,0.0,0.37763819095477386,0.5388888888888889,0.41677776296691227
F000175,0.0,0.37763819095477386,0.45,0.6173419725817378
F000176,0.0,0.37763819095477386,0.5222222222222223,0.7128451081042418
F000177,0.0,0.37763819095477386,0.3555555555555555,0.6012333003763859
F000178,0.0,0.37763819095477386,0.45,0.5567764362830022
F000179,0.0,0.37763819095477386,0.6611111111111111,0.8002314480013707
F000180,0.0,0.37763819095477386,0.5888888888888889,0.582459663203607
F000181,0.0,0.37763819095477386,0.37777777777777777,0.6842135252595846
F000182,0.0,0.37763819095477386,0.2277777777777778,0.5295001136641714
F000183,0.0,0.37763819095477386,0.31666666666666665,0.2185812841434
F000184,0.0,0.37763819095477386,0.2833333333333333,0.47022453265552944
F000185,0.0,0.37763819095477386,0.6444444444444444,0.6012333003763859
F000186,0.0,0.37763819095477386,0.21111111111111108,0.10183501544346314
F000187,0.0,0.37763819095477386,0.4222222222222222,0.5551109331909686
F000188,0.0,0.37763819095477386,0.3222222222222222,0.3150543750835072
F000189,0.0,0.37763819095477386,0.39444444444444443,0.33388842669592717
F000190,0.05679267422780554,0.7982412060301508,0.6777777777777778,0.5975257626555002
F000191,0.0,0.37763819095477386,0.4444444444444444,0.3849001794597505
F000192,0.0720721268714043,0.8110552763819096,0.638888888888889,0.4114113018127471
F000193,0.07600565276868615,0.8123115577889447,0.6777777777777778,0.5590998055737388
F000194,0.1609477595072651,0.8811557788944724,0.7222222222222222,0.5669933698743588
F000195,0.34129114829119156,0.9587939698492463,0.788888888888889,0.4729732589731725
F000196,0.1892374781489235,0.8922110552763819,0.6166666666666667,0.08819171036881962
F000197,0.0,0.37763819095477386,0.5555555555555556,0.40734006177385246
F000198,0.0,0.37763819095477386,0.27222222222222225,0.4717971943458255
F000199,0.0,0.37763819095477386,0.21666666666666662,0.05773502691896257
F000200,0.0,0.37763819095477386,0.6055555555555556,0.6834010806525236
F000201,0.0,0.37763819095477386,0.37777777777777777,0.6842135252595846
F000202,0.0,0.37763819095477386,0.26111111111111107,0.01924500897298752
F000203,0.32738162496830286,0.9535175879396985,0.7222222222222222,0.23412563895228314
F000204,0.0,0.37763819095477386,0.25555555555555554,0.4233901974057256
F000205,0.0,0.37763819095477386,0.2944444444444444,0.2219442706159798
F000206,0.1527920966003969,0.8758793969849247,0.7111111111111111,0.5388602512436507
F000207,0.0,0.37763819095477386,0.6277777777777778,0.5419443732558755
F000208,0.0,0.37763819095477386,0.6611111111111111,0.6930875632778086
F000209,0.0,0.37763819095477386,0.2944444444444444,0.2219442706159798
F000210,0.0,0.37763819095477386,0.5333333333333333,0.2666666666666666
F000211,0.0,0.37763819095477386,0.3555555555555555,0.07698003589195015
F000212,0.0,0.37763819095477386,0.36111111111111116,0.16442942874387495
F000213,0.0,0.37763819095477386,0.5,0.6359594676112972
F000214,0.0,0.37763819095477386,0.3666666666666667,0.37118429085533483
F000215,0.2798149574845336,0.9379396984924623,0.7,0.24037008503093268
F000216,0.0,0.37763819095477386,0.32777777777777783,0.44263520637871306
F000217,0.34524218633027204,0.9603015075376884,0.7111111111111111,0.1539600717839003
F000218,0.0,0.37763819095477386,0.5888888888888889,0.49140765305546624
F000219,0.0,0.37763819095477386,0.2944444444444444,0.39487456986481917
F000220,0.0,0.37763819095477386,0.39999999999999997,0.4807401700618652
F000221,0.054763249936605835,0.7952261306532663,0.6444444444444445,0.46825127790456617
F000222,0.25737602459496667,0.9293969849246231,0.6833333333333333,0.21858128414340003
F000223,0.0,0.37763819095477386,0.6388888888888888,0.6702680503046966
F000224,0.0,0.37763819095477386,0.3888888888888889,0.2341256389522831
F000225,0.0,0.37763819095477386,0.37777777777777777,0.6842135252595846
F000226,0.0,0.37763819095477386,0.5444444444444444,0.3421067626297922
F000227,0.0,0.37763819095477386,0.5555555555555556,0.2775554665954843
F000228,0.0,0.37763819095477386,0.40555555555555556,0.7275020682164823
F000229,0.0,0.37763819095477386,0.21666666666666662,0.14529663145135582
F000230,0.0,0.37763819095477386,0.3222222222222222,0.3671713698190735
F000231,0.0,0.37763819095477386,0.65,0.6173419725817377
F000232,0.0,0.37763819095477386,0.3555555555555555,0.33554819712314443
F000233,0.0,0.37763819095477386,0.6111111111111112,0.82820645127041
F000234,0.0,0.37763819095477386,0.3888888888888889,0.4438885412319596
F000235,0.21965695838264282,0.9148241206030151,0.7277777777777777,0.47179719434582545
F000236,0.0,0.37763819095477386,0.33333333333333337,0.5811865258054231
F000237,0.0,0.37763819095477386,0.17222222222222222,0.18954135676924425
F000238,0.05779279347834729,0.8007537688442211,0.6111111111111112,0.3288588574877499
F000239,0.06095244568736677,0.8042713567839196,0.6277777777777778,0.38920621973637765
F000240,0.0,0.37763819095477386,0.5722222222222222,0.8002314480013707
F000241,0.0,0.37763819095477386,0.6333333333333333,0.8717797887081347
F000242,0.0,0.37763819095477386,0.3666666666666667,0.3711842908553349
F000243,0.47062610265563387,0.9844221105527639,0.788888888888889,0.21430335024428798
F000244,0.0,0.37763819095477386,0.37777777777777777,0.5388602512436508
F000245,0.023924583140915556,0.7726130653266332,0.6611111111111111,0.5965952781626132
F000246,0.08628993597898799,0.8266331658291457,0.6833333333333333,0.5607534613753574
F000247,0.0,0.37763819095477386,0.16666666666666669,0.06666666666666671
F000248,0.0,0.37763819095477386,0.3055555555555556,0.16442942874387495
F000249,0.0,0.37763819095477386,0.6444444444444445,0.9075812380738728
F000250,0.0,0.37763819095477386,0.6,0.6110100926607788
F000251,0.0,0.37763819095477386,0.4666666666666667,0.39999999999999997
F000252,0.5061741148916805,0.9889447236180905,0.8277777777777777,0.2987628813277501
F000253,0.0,0.37763819095477386,0.6111111111111112,0.6049181150584978
F000254,0.0,0.37763819095477386,0.37222222222222223,0.3948745698648191
F000255,0.0,0.37763819095477386,0.2777777777777778,0.5091750772173156
F000256,0.15489216538666217,0.878643216080402,0.7055555555555556,0.512437891448898
F000257,0.1609477595072651,0.8811557788944724,0.7222222222222222,0.5669933698743588
F000258,0.06095244568736677,0.8042713567839196,0.6277777777777778,0.38920621973637765
F000259,0.0,0.37763819095477386,0.2777777777777778,0.39063101847215437
F000260,0.0,0.37763819095477386,0.23333333333333334,0.5033222956847166
F000261,0.0,0.37763819095477386,0.19999999999999996,0.23094010767585033
F000262,0.13542486889354088,0.8633165829145729,0.7,0.5291502622129182
F000263,0.0,0.37763819095477386,0.6055555555555556,0.589098495191625
F000264,0.0,0.37763819095477386,0.2777777777777778,0.5091750772173156
F000265,0.0,0.37763819095477386,0.19444444444444442,0.11706281947614157
F000266,0.3552780088742587,0.9615577889447237,0.7611111111111111,0.3338884266959271
F000267,0.0,0.37763819095477386,0.3666666666666667,0.8511430223202471
F000268,0.17065537609580494,0.8869346733668342,0.7777777777777777,0.769800358919501
F000269,0.0,0.37763819095477386,0.2944444444444444,0.38920621973637765
F000270,0.0,0.37763819095477386,0.33333333333333337,0.6666666666666666
F000271,0.0,0.37763819095477386,0.27222222222222225,0.2501851166488378
F000272,0.0860663121281447,0.8246231155778895,0.6722222222222222,0.5167562646325994
F000273,0.0,0.37763819095477386,0.3111111111111111,0.20367003088692623
F000274,0.0,0.37763819095477386,0.3888888888888889,0.7953568963632569
F000275,0.0,0.37763819095477386,0.27222222222222225,0.365655170486763
F000276,0.0,0.37763819095477386,0.5888888888888889,0.582459663203607
F000277,0.24706805967517398,0.9233668341708543,0.6611111111111111,0.1503083250940964
F000278,0.0,0.37763819095477386,0.5444444444444445,0.64060156912887
F000279,0.384446924615532,0.9695979899497488,0.8166666666666667,0.4977728174356026
F000280,0.0,0.37763819095477386,0.2444444444444444,0.20367003088692626
F000281,0.0,0.37763819095477386,0.5777777777777777,0.42860670048857574
F000282,0.0,0.37763819095477386,0.34444444444444444,0.30061665018819295
F000283,0.11441628428654776,0.8492462311557789,0.6777777777777778,0.4822785425380157
F000284,0.0,0.37763819095477386,0.40555555555555556,0.6292264504341231
F000285,0.0,0.37763819095477386,0.65,0.818535277187245
F000286,0.0,0.37763819095477386,0.6055555555555556,0.6834010806525236
F000287,0.384446924615532,0.9695979899497488,0.8166666666666667,0.4977728174356026
F000288,0.0,0.37763819095477386,0.5055555555555555,0.18954135676924425
F000289,0.0,0.37763819095477386,0.5111111111111111,0.4286067004885758
F000290,0.05405374521878542,0.7944723618090452,0.7277777777777777,0.8030036206735403
F000291,0.0,0.37763819095477386,0.3111111111111111,0.8572134009771516
F000292,0.004957759763154934,0.7610552763819095,0.6833333333333333,0.7234178138070235
F000293,0.0,0.37763819095477386,0.5444444444444445,0.6049181150584978
F000294,0.0,0.37763819095477386,0.3888888888888889,0.6049181150584977
F000295,0.0,0.37763819095477386,0.5833333333333333,0.4409585518440985
F000296,0.0,0.37763819095477386,0.33333333333333337,0.26666666666666666
F000297,0.0,0.37763819095477386,0.36111111111111116,0.16442942874387495
F000298,0.0,0.37763819095477386,0.29999999999999993,0.5206833117271104
F000299,0.0,0.37763819095477386,0.37222222222222223,0.38920621973637765
F000300,0.0,0.37763819095477386,0.38333333333333336,0.6350852961085883
F000301,0.0,0.37763819095477386,0.2222222222222222,0.27755546659548436
F000302,0.0,0.37763819095477386,0.40555555555555556,0.6003085626328932
F000303,0.0,0.37763819095477386,0.33333333333333337,0.5811865258054231
F000304,0.0,0.37763819095477386,0.23888888888888887,0.06938886664887108
F000305,0.0,0.37763819095477386,0.6333333333333333,0.7512951779723097
F000306,0.22387480880994048,0.9188442211055277,0.6722222222222222,0.24113927126900783
F000307,0.21093755647727047,0.9085427135678392,0.7388888888888889,0.5336804426010147
F000308,0.0,0.37763819095477386,0.4222222222222222,0.4682512779045661
F000309,0.0,0.37763819095477386,0.17777777777777776,0.27755546659548436
F000310,0.0,0.37763819095477386,0.37777777777777777,0.5047918529600243
F000311,0.0,0.37763819095477386,0.3111111111111111,0.6158402871356008
F000312,0.0,0.37763819095477386,0.19444444444444442,0.11706281947614157
F000313,0.0,0.37763819095477386,0.6555555555555556,0.9197423149588835
F000314,0.0,0.37763819095477386,0.25555555555555554,0.5003702332976756
F000315,0.0,0.37763819095477386,0.5055555555555555,0.6431980283736135
F000316,0.0,0.37763819095477386,0.6555555555555556,0.795356896363257
F000317,0.0,0.37763819095477386,0.33333333333333337,0.13333333333333336
F000318,0.10158341117339567,0.8381909547738694,0.6722222222222223,0.48572206654209765
F000319,0.0,0.37763819095477386,0.32777777777777783,0.46228097917143823
F000320,0.0,0.37763819095477386,0.34444444444444444,0.6743995957997118
F000321,0.031561208324241696,0.778391959798995,0.6555555555555556,0.559099805573739
F000322,0.0,0.37763819095477386,0.3222222222222222,0.45379061903693635
F000323,0.0,0.37763819095477386,0.2222222222222222,0.20367003088692623
F000324,0.0,0.37763819095477386,0.5888888888888889,0.7897491397296383
F000325,0.0,0.37763819095477386,0.2277777777777778,0.4220759980716129
F000326,0.0,0.37763819095477386,0.34444444444444444,0.2694301256218254
F000327,0.0,0.37763819095477386,0.3833333333333333,0.6489307444643929
F000328,0.0,0.37763819095477386,0.6444444444444444,0.6012333003763859
F000329,0.0,0.37763819095477386,0.46111111111111114,0.25018511664883786
F000330,0.0239245831409155,0.771608040201005,0.6611111111111111,0.5965952781626133
F000331,0.0,0.37763819095477386,0.16111111111111115,0.29876288132775003
F000332,0.0,0.37763819095477386,0.4944444444444444,0.6431980283736135
F000333,0.0,0.37763819095477386,0.49999999999999994,0.5925462944877059
F000334,0.0,0.37763819095477386,0.3111111111111111,0.6012333003763859
F000335,0.0,0.37763819095477386,0.25555555555555554,0.4233901974057256
F000336,0.2800150157005695,0.9386934673366835,0.7222222222222222,0.3288588574877499
F000337,0.0,0.37763819095477386,0.29999999999999993,0.37118429085533483
F000338,0.0,0.37763819095477386,0.37777777777777777,0.5388602512436508
F000339,0.0,0.37763819095477386,0.23888888888888887,0.6113130979323965
F000340,0.0,0.37763819095477386,0.33333333333333337,0.5811865258054231
F000341,0.28344448892448004,0.9402010050251256,0.7111111111111111,0.2775554665954844
F000342,0.0,0.37763819095477386,0.3833333333333333,0.6489307444643929
F000343,0.0,0.37763819095477386,0.5888888888888889,0.6809579309353139
F000344,0.0,0.37763819095477386,0.3222222222222222,0.3671713698190735
F000345,0.0,0.37763819095477386,0.5722222222222222,0.5738111703855715
F000346,0.0,0.37763819095477386,0.5111111111111111,0.6158402871356008
F000347,0.0,0.37763819095477386,0.35,0.40960685758148363
F000348,0.0,0.37763819095477386,0.17777777777777776,0.6158402871356008
F000349,0.0,0.37763819095477386,0.2833333333333333,0.338296385503074
F000350,0.0,0.37763819095477386,0.3111111111111111,0.6710963942462889
F000351,0.260488240937585,0.9304020100502512,0.7666666666666666,0.5456901847914967
F000352,0.0,0.37763819095477386,0.19444444444444442,0.2219442706159798
F000353,0.0,0.37763819095477386,0.4111111111111111,0.743365719274566
F000354,0.06936276864252142,0.8085427135678392,0.6055555555555555,0.2834966849371794
F000355,0.0,0.37763819095477386,0.18888888888888888,0.03849001794597511
F000356,0.15489216538666217,0.878643216080402,0.7055555555555556,0.512437891448898
F000357,0.0,0.37763819095477386,0.5166666666666666,0.26457513110645897
F000358,0.0,0.37763819095477386,0.3388888888888889,0.1503083250940965
F000359,0.0,0.37763819095477386,0.32777777777777783,0.46228097917143823
F000360,0.0,0.37763819095477386,0.5166666666666666,0.48419463487779835
F000361,0.0,0.37763819095477386,0.29999999999999993,0.3055050463303894
F000362,0.0,0.37763819095477386,0.23333333333333334,0.4163331998932266
F000363,0.08772091370538554,0.8293969849246231,0.7555555555555555,0.8467803948114511
F000364,0.0,0.37763819095477386,0.27222222222222225,0.5699252712547627
F000365,0.0,0.37763819095477386,0.5777777777777777,0.8146801235477049
F000366,0.0,0.37763819095477386,0.32777777777777783,0.46228097917143823
F000367,0.0,0.37763819095477386,0.26111111111111107,0.26736020923368814
F000368,0.6333333333333333,0.9954773869346734,0.8333333333333333,0.06666666666666665
F000369,0.0,0.37763819095477386,0.21666666666666662,0.05773502691896257
F000370,0.0,0.37763819095477386,0.3666666666666667,0.24037008503093263
F000371,0.04808538252326666,0.7899497487437186,0.6333333333333333,0.4371625682868
F000372,0.0,0.37763819095477386,0.22222222222222215,0.20367003088692623
F000373,0.0,0.37763819095477386,0.26111111111111107,0.13471506281091264
F000374,0.08628993597898799,0.8266331658291457,0.6833333333333333,0.5607534613753574
F000375,0.5607848771709334,0.9919597989949749,0.8277777777777777,0.18954135676924425
F000376,0.0,0.37763819095477386,0.27222222222222225,0.2501851166488378
F000377,0.0,0.37763819095477386,0.5888888888888889,0.743365719274566
F000378,0.0,0.37763819095477386,0.37777777777777777,0.5047918529600243
F000379,0.0,0.37763819095477386,0.4888888888888889,0.6577177149754997
F000380,0.0,0.37763819095477386,0.39444444444444443,0.2834966849371794
F000381,0.0,0.37763819095477386,0.6055555555555556,0.589098495191625
F000382,0.3779915320718537,0.9668341708542714,0.8333333333333333,0.5773502691896258
F000383,0.10472943924163813,0.8391959798994975,0.6833333333333333,0.523874454850057
F000384,0.0,0.37763819095477386,0.3388888888888889,0.1503083250940965
F000385,0.0,0.37763819095477386,0.33333333333333337,0.5811865258054231
F000386,0.1138998251913878,0.8474874371859297,0.7333333333333333,0.7055336829505576
